en_text,vn_text,confidence,labels
en: Great for all members of the family of all ages.,vi: Tuyệt vời cho mọi thành viên trong gia đình ở mọi lứa tuổi.,0.999121666,
en: I can't wait to go back in the fall to see the leaves and enjoy it without the heat.,vi: Tôi không thể chờ đến mùa thu để quay lại ngắm lá cây và tận hưởng nó mà không cần nhiệt.,0.9991218022,
"en: It's definitely worthy a visit, not too crowded, very peaceful, right in the heart of the city.","vi: Nó chắc chắn đáng để ghé thăm, không quá đông đúc, rất yên bình, ngay giữa lòng thành phố.",0.9991227559,
en: Nothing fancy...,vi: Không có gì lạ...,0.9991275242,
en: Couldn’t get over the colours in the palace Secret Garden!,vi: Không thể vượt qua màu sắc trong khu vườn bí mật của cung điện!,0.9991284779,
en: A dream come true to me that my hubby bring me to Korea last November until the first week of December as an anniversary gift.,vi: Một giấc mơ thành sự thật với tôi là chồng tôi đã đưa tôi đến Hàn Quốc vào tháng 11 năm ngoái cho đến tuần đầu tiên của tháng 12 như một món quà kỷ niệm.,0.9991288866,
"en: Last but not least, for you who find it amusing to learn new culture, this place is very recommended by me, otherwise it's just a walk in a palace, which still nice :D","vi: Cuối cùng nhưng không kém phần thú vị, cho các bạn, những ai thấy thích thú khi học hỏi văn hóa mới, nơi này được tôi giới thiệu, nếu không thì nó chỉ là một lối đi trong cung điện, vẫn còn tốt :",0.9991316114,
en: You can rent Hanbok & take photo here.,vi: Bạn có thể thuê Hanbok & chụp ảnh ở đây.,0.9991320201,
en: It’s well worth a visit when you travel to Seoul.,vi: Nó rất đáng để ghé thăm khi bạn đến Seoul.,0.9991328376,
"en: Can't expect to meet that beautiful garden in the middle of Seoul City..
Every season has different color
I am sure you will love this.. Garden..",vi: Không thể mong đợi gặp được khu vườn đẹp ở giữa thành phố Seoul... Mỗi mùa có màu sắc khác nhau Tôi chắc chắn bạn sẽ yêu thích nó...khu vườn...,0.999134813,
"en: See also the Secret Garden, which has English guided tours.","vi: Xem thêm Khu vườn bí mật, nơi có các tour du lịch bằng tiếng Anh.",0.999135358,
en: A big minus point in this and seemingly most of the central Seoul historic sites is the use of SAND on most of the pathways in the complex!,vi: Một điểm trừ lớn trong điều này và dường như hầu hết các di tích lịch sử trung tâm Seoul là việc sử dụng SAND trên hầu hết các con đường trong khu phức hợp!,0.9991354261,
en: We paid extra to see the secret garden at Changdeok and it was such a visual treat.,vi: Chúng tôi trả thêm tiền để xem khu vườn bí mật ở Changdeok và nó thật là một sự thưởng ngoạn ngoạn mục.,0.9991357667,
en: But this place really feels genuine.,vi: Nhưng nơi này thật sự rất chân thật.,0.999136516,
"en: One of the buildings preserves its original blue color roof; it is a very dark, shiny blue that is unique of Korea!","vi: Một trong những tòa nhà bảo tồn mái màu xanh ban đầu của nó; nó là một màu xanh rất tối, sáng bóng là duy nhất của Hàn Quốc!",0.9991373335,
en: Mind you access to the garden is by guided tour only so make sure to check out the opening hours.,"vi: Bạn chỉ được vào khu vườn khi có hướng dẫn viên, vì vậy hãy chắc chắn rằng bạn đã kiểm tra giờ mở cửa.",0.9991375378,
en: Beauty enriched by time.,vi: Vẻ đẹp được làm phong phú thêm theo thời gian.,0.9991377422,
en: I went there on the second week of October and some trees started to change and they looked wonderful.,vi: Tôi đến đó vào tuần thứ hai của tháng Mười và một số cây bắt đầu thay đổi và chúng trông thật tuyệt vời.,0.9991381509,
en: The secret garden was a place intended to allow royal family members to relax.,vi: Khu vườn bí mật là một nơi dành cho các thành viên hoàng gia thư giãn.,0.9991401945,
"en: At that point, it was awesome and to wonderful application to visit Changdeokgung.","vi: Vào thời điểm đó, thật tuyệt vời và tuyệt vời khi được đăng ký thăm Changdeokgung.",0.9991408757,
en: Another one of the 4 Seoul palaces on UNESCO heritage list.,vi: Một trong 4 cung điện khác ở Seoul nằm trong danh sách di sản của UNESCO.,0.9991426468,
en: Beautiful Royal Palace with impressing gardens and magnificent buildings right in central Seoul near the famous food market,vi: Cung điện Hoàng gia đẹp với những khu vườn ấn tượng và những toà nhà tráng lệ ngay tại trung tâm Seoul gần chợ thực phẩm nổi tiếng,0.9991438729,
"en: Go in the daytime, walk at your own pace, and you will undoubtedly get much more enjoyment for much less money.","vi: Đi ban ngày, đi bộ theo tốc độ của bạn, và chắc chắn bạn sẽ có nhiều niềm vui hơn với ít tiền hơn.",0.9991440773,
"en: This palace is comparatively small with the Grand Palace, but each section has its own functionality.","vi: Cung điện này tương đối nhỏ so với Đại Cung, nhưng mỗi phần có chức năng riêng của nó.",0.9991443498,
en: Happy Walking!!!,vi: Đi bộ vui vẻ!!!,0.9991445541,
en: There are lots of self explanatory boards about each hall and room.,vi: Có rất nhiều bảng tự giải thích về mỗi hội trường và phòng.,0.9991450991,
"en: A UNESCO world heritage site, this palace retained several elements dating from the Three Kingdoms of Korea period and one such element is the fact that the buildings of Changdeokgung blend with the topography of the site.","vi: Là một di sản thế giới của UNESCO, cung điện này vẫn giữ lại một số yếu tố có niên đại từ thời Tam Quốc của Triều Tiên và một yếu tố như vậy là các tòa nhà của Changdeokgung pha trộn với địa hình của địa điểm.",0.9991450991,
en: If you are planning to visit the garden then you really should buy a combination ticket.,vi: Nếu bạn định đi thăm vườn thì bạn nên mua một tấm vé kết hợp.,0.9991465296,
en: The palace doesn't seem as grandiose as the Gyeongbokgung palace but I couldn't believe how much more there was to the grounds.,vi: Cung điện này không được lộng lẫy như cung điện Gyeongbokgung nhưng tôi không thể tin được là có nhiều hơn thế.,0.9991475514,
"en: Today, as a tourist, it is definitely not difficult to approach the palace gate.","vi: Ngày nay, với tư cách là một du khách, chắc chắn không khó để tiếp cận cổng cung điện.",0.9991476876,
en: Very busy.,vi: Rất bận rộn.,0.9991479601,
"en: If you enjoy a walk in nature, then you should probably visit the secret garden... lots of trees and plants.","vi: Nếu bạn thích đi dạo giữa thiên nhiên, thì bạn nên đến thăm khu vườn bí mật... rất nhiều cây cối.",0.9991496631,
"en: She was sarcastic, moaned about everything from the loudness of the birds to having to carry a parasol, deliberately isolated herself from the group even when she said she’d answer questions, didn’t take us to one of the points on the map and was not enthusiastic at all.","vi: Bà mỉa mai, rên rỉ về mọi thứ từ tiếng ồn của chim chóc đến việc phải mang theo dù, cố tình tách mình ra khỏi nhóm ngay cả khi bà nói sẽ trả lời câu hỏi, không đưa chúng tôi đến một trong những điểm trên bản đồ và không nhiệt tình chút nào.",0.9991501399,
"en: We missed the cut off for going into the garden, but I will just have to go again.","vi: Chúng ta đã lỡ mất đoạn đường rẽ vào khu vườn, nhưng tôi sẽ phải đi một lần nữa.",0.9991502081,
"en: :)

A must see if in Seoul.",vi: :) A phải xem nếu ở Seoul.,0.9991505487,
"en: However, it is also right next door to Changgyeonggung Palace too, with an adjoining entry, so you might squeeze that one in too.","vi: Tuy nhiên, nó cũng nằm ngay cạnh Cung điện Changgyeonggung, với lối vào liền kề, nên bạn có thể nhét luôn cả cái đó vào.",0.9991514342,
"en: In the early afternoon, after plenty of walking, I dropped into the Nakseonjae Complex in the back part of the grounds and took a seat in the courtyard.","vi: Đầu giờ chiều, sau khi đi bộ nhiều, tôi ghé vào khu liên hợp Nakseonjae ở phía sau sân và ngồi xuống sân.",0.9991520473,
en: It is beautiful in the fall and offers many great photo opportunities.,vi: Nó rất đẹp vào mùa thu và mang lại nhiều cơ hội chụp ảnh tuyệt vời.,0.9991521835,
en: There was a relatively cheap entrance fee and there were not many people so the trip was very slow paced and relaxing.,vi: Có một khoản phí vào cửa tương đối rẻ và không có nhiều người nên chuyến đi rất chậm rãi và thư giãn.,0.999153614,
en: Look at it in the perspective of history.,vi: Hãy nhìn nó từ góc độ lịch sử.,0.9991543634,
en: Go early in the morning 9am on a weekday and you practically get the whole palace to yourself.,"vi: Sáng sớm 9 giờ sáng một ngày trong tuần, bạn sẽ có cả một cung điện cho riêng mình.",0.9991547721,
"en: So when you have seen one palace, you don't need to see another one in Seoul.","vi: Vì vậy, khi bạn đã nhìn thấy một cung điện, bạn không cần phải nhìn thấy một cung điện khác ở Seoul.",0.999155317,
en: It was great to see the guards in traditional clothing and the ceremony itself was great to see.,vi: Thật tuyệt khi thấy những người lính gác mặc trang phục truyền thống và buổi lễ cũng thật tuyệt vời.,0.9991554533,
en: We came here on Sunday and its not pack with people.,vi: Chúng tôi tới đây vào Chủ nhật và nó không có người ở.,0.9991561345,
"en: Of the other four, Changdeok Palace is the best.","vi: Trong bốn cung khác, Cung điện Changdeok là tốt nhất.",0.9991568838,
en: All you see is dried branches and mud and more mud.,vi: Tất cả những gì bạn thấy là những cành cây khô và bùn và nhiều bùn hơn nữa.,0.9991572925,
"en: To enter the garden you have to join the English speaking guided tour which only runs 3-4 times a day, and since it’s a limited number of people per tour, chances are likely that you won’t get tickets unless you booked in advance.","vi: Để vào khu vườn, bạn phải tham gia tour du lịch có hướng dẫn nói tiếng Anh chỉ có 3-4 lần một ngày, và vì số lượng người tham gia mỗi chuyến du lịch là hạn chế, có khả năng bạn sẽ không nhận được vé trừ khi đặt trước.",0.9991573606,
en: =),vi: =),0.9991581781,
en: its free to visit if you wear hanbook but you need to buy a ticket if you not wearing proper hanbook.,vi: miễn phí nếu bạn đeo hanbook nhưng bạn cần mua vé nếu bạn không đeo hanbook thích hợp.,0.999158723,
en: The tour of the gardens at Changdeokgung Palace was one of the highlights of our recent trip to Seoul.,vi: Chuyến tham quan khu vườn ở Cung điện Changdeokgung là một trong những điểm nổi bật trong chuyến đi gần đây của chúng tôi đến Seoul.,0.9991594042,
en: Join the 90mins free tour to get a better understanding of the Secret Garden.,vi: Tham gia tour du lịch miễn phí 90min để hiểu rõ hơn về Khu vườn bí mật.,0.9991594042,
en: Changdeokgung Palace is a charming historical place that should be on everyone's Seoul itinerary.,vi: Cung điện Changdeokgung là một địa điểm lịch sử quyến rũ nên có trong hành trình của mọi người đến Seoul.,0.999159881,
en: I love the fact that some areas are really quiet where you can simply sit down on an open balcony and admire the beauty of its surroundings.,vi: Tôi thích một thực tế là một số khu vực thực sự yên tĩnh nơi bạn có thể chỉ đơn giản ngồi xuống một ban công mở và chiêm ngưỡng vẻ đẹp của môi trường xung quanh.,0.9991605622,
"en: If this had not been included, my rating would have been ""poor"" rather than ""average.""","vi: Nếu không tính cả phần này, đánh giá của tôi sẽ là ""thấp"" hơn là ""trung bình"".",0.999161584,
en: The gates to these types of palaces are very ornamental and impressive.,vi: Các cổng vào các loại cung điện này rất trang trí và ấn tượng.,0.9991617203,
en: But do note that some parts of the tour require walking up steep slopes.,"vi: Tuy nhiên, lưu ý rằng một số phần của tour du lịch yêu cầu đi bộ lên dốc.",0.9991628102,
"en: If you are a small group, there usually are some tickets available at the spot, but I wouldn't risk it.","vi: Nếu bạn là một nhóm nhỏ, thường có một số vé có sẵn tại chỗ, nhưng tôi sẽ không mạo hiểm.",0.9991635595,
en: The most beautiful palace among the 4 main palaces in Seoul.,vi: Cung điện đẹp nhất trong 4 cung điện chính ở Seoul.,0.9991641045,
en: The garden tour has extensive walking.,vi: Các tour du lịch vườn có đi bộ rộng rãi.,0.9991645132,
en: Only some security guards as guiders.,vi: Chỉ có vài bảo vệ là người dò đường.,0.9991647175,
"en: In the olden days, the royal family is not allowed to step outside the palace.","vi: Trong những ngày xưa, gia đình hoàng gia không được phép bước ra ngoài cung điện.",0.9991656031,
"en: Still, there should be plenty to make it worth your while.","vi: Tuy nhiên, bạn vẫn có thể tận dụng thời gian rảnh của mình để làm cho nó trở nên đáng giá.",0.9991677148,
en: You reserve as specific time for the secret garden.,vi: Anh dành thời gian cho khu vườn bí mật.,0.9991698946,
en: It felt like the dozens of other palaces and temples I've been to in Asia.,vi: Nó giống như hàng tá cung điện và đền thờ khác mà tôi đã đến ở châu Á.,0.9991707121,
en: They're stuck on.,vi: Chúng bị kẹt trên đó.,0.9991726875,
en: I heard tickets are hard to get (especially during Autumn foliage season) and can get sold out as fast as within the first 10min the system is open for booking.,vi: Tôi nghe nói vé rất khó kiếm (đặc biệt là trong mùa lá thu) và có thể được bán hết nhanh như trong vòng 10 phút đầu tiên hệ thống mở cửa để đặt chỗ.,0.9991731644,
en: But do not miss the Secret Garden which is not too secret.,"vi: Nhưng đừng bỏ lỡ Khu vườn bí mật, nơi không quá bí mật.",0.9991734368,
en: The architecture and placement of flora & fauna makes it a wonderful place to get pictures and envisioned what it was like living then by the the royals.,vi: Kiến trúc và vị trí của hệ thực vật và động vật khiến nó trở thành một nơi tuyệt vời để chụp ảnh và hình dung ra cuộc sống của hoàng gia.,0.9991759573,
en: Weather was very pleasant.,vi: Thời tiết rất dễ chịu.,0.9991760254,
en: The Secret Garden is apparently the highlight.,vi: Khu vườn bí mật rõ ràng là điểm nhấn.,0.9991769791,
"en: Also, I went on a Monday afternoon and saw a military parade in traditional dress too, which was great.","vi: Và vào một buổi chiều thứ Hai, tôi cũng đi xem một cuộc diễu hành quân sự trong trang phục truyền thống, điều đó thật tuyệt.",0.9991774559,
en: The area is tranquil and the greenery around the area gives a calming effect.,vi: Khu vực này yên tĩnh và cây cối xung quanh mang lại hiệu quả làm dịu.,0.9991776603,
en: This palace is quieter than the central site.,vi: Cung điện này yên tĩnh hơn so với khu vực trung tâm.,0.9991783415,
en: It is just a short distance from train station.,vi: Nó chỉ cách ga xe lửa một đoạn ngắn.,0.9991792951,
en: A must during any visit to Seoul.,vi: Phải làm trong chuyến thăm Seoul.,0.9991802488,
en: The first one--a tour of of the buildings and explanation of the history was very hood.,vi: Đầu tiên-- một tour du lịch các tòa nhà và giải thích lịch sử rất là đặc sắc.,0.9991803169,
en: I was lucky enough to visit during autumn and it didn't disappoint...it was full of beautiful colours.,vi: Tôi đã may mắn được tới thăm trong mùa thu và nó không làm tôi thất vọng...nó đầy màu sắc đẹp đẽ.,0.9991807256,
en: The place reminds me of the forbidden palace in Beijing.,vi: Nơi này làm tôi nhớ đến cung điện cấm ở Bắc Kinh.,0.9991821562,
"en: Otherwise, just freely rom around the garden is very relax too.","vi: Nếu không, chỉ cần tự do dạo chơi quanh vườn cũng rất thư giãn.",0.9991821562,
"en: Perhaps the group size was bigger than it should have been, but anyway it was a nice afternoon and without the tour it would have been a big disappointment.","vi: Có lẽ quy mô nhóm lớn hơn đáng lẽ phải thế, nhưng dù sao đó cũng là một buổi chiều đẹp trời và nếu không có tour diễn thì đó sẽ là một sự thất vọng lớn.",0.9991839273,
en: Overall i find the Palace in Korea a bit too boring.Is all a shell other than that nothing much to see and everything thing looks the same.,"vi: Nhìn chung, tôi thấy Cung điện ở Hàn Quốc hơi nhàm chán.",0.9991850172,
en: That would have been awesome and probably the only downside we experienced of our visit.,vi: Điều đó sẽ rất tuyệt và có lẽ là bất lợi duy nhất chúng tôi trải qua trong chuyến thăm của mình.,0.9991859027,
en: There is only one possiblitity to buy water and visit the toilet during the tuor and its just in the beginning so be aware of that.,"vi: Chỉ có một điều kiện duy nhất để mua nước và đi vệ sinh trong suốt thời gian tuor và ngay từ đầu, vì vậy hãy lưu ý điều đó.",0.9991863114,
"en: We saw the change of guard ceremony, which was the only interestting thing during our visit.","vi: Chúng tôi thấy sự thay đổi của nghi lễ bảo vệ, đó là điều thú vị duy nhất trong chuyến thăm của chúng tôi.",0.9991878101,
en: They are very proficient with English and some times can be humor too.,vi: Họ rất thành thạo tiếng Anh và đôi khi cũng có thể hài hước.,0.9991878782,
"en: I visited in December, and there was an otherworldly quality walking through the garden with ice on the ponds and a chill in the air.","vi: Tôi đến thăm vào tháng 12, và có một phong cách đi bộ từ thế giới khác đi qua khu vườn với băng trên ao và một cái lạnh trong không khí.",0.9991879463,
"en: Unlike most palaces/castles in Japan, in Korea you generally can't go inside the buildings, so keep in mind that you'll be outdoors the whole time when planning a visit.","vi: Không giống như hầu hết cung điện/lâu đài ở Nhật Bản, ở Hàn Quốc, bạn thường không thể vào bên trong các tòa nhà, vì vậy hãy nhớ rằng bạn sẽ ở ngoài trời suốt thời gian lên kế hoạch ghé thăm.",0.9991891725,
en: Yes really similar to Gyeongbokgung palace but still nice to see and walk around.,vi: Đúng là rất giống cung điện Gyeongbokgung nhưng vẫn rất đẹp để nhìn và đi lại.,0.9991903986,
en: Everything was well maintained with some of the areas being restored.,vi: Mọi thứ đều được duy trì tốt với một số khu vực được khôi phục.,0.9991910117,
en: This is defiantly worth the money and it is must see in Korea.,vi: Đây là một việc đáng để thử và nó phải được thấy ở Hàn Quốc.,0.9991910798,
en: The most popular spot is in front of the Secret Garden entrance where visitors pose for photos.,"vi: Điểm nổi tiếng nhất là ở phía trước lối vào Vườn bí mật, nơi du khách đứng để chụp ảnh.",0.9991914204,
en: Wonderful place to meander and see the way life was lived.,vi: Một nơi tuyệt vời để uốn khúc và nhìn thấy cách sống đã từng tồn tại.,0.9991915567,
en: The best place to go is in autumn.,vi: Nơi tốt nhất để đi là vào mùa thu.,0.9991918973,
en: It's possibly because there is no ceremony happening unlike the aforementioned.,vi: Có thể là vì không có nghi lễ nào diễn ra như đã nói ở trên.,0.9991925103,
en: It is the best location to do some photoshooting as well.,vi: Đây cũng là địa điểm tốt nhất để chụp ảnh.,0.9991939408,
"en: The grounds were beautifully incorporated into nature, and the buildings were plentiful and well-laid out.","vi: Khuôn viên được kết hợp đẹp mắt vào thiên nhiên, và các tòa nhà rất phong phú và được trang trí đẹp.",0.999194009,
en: This palace is so so beautiful in the spring with cherry blossoms and in the autumn.,vi: Cung điện này rất đẹp vào mùa xuân với những bông hoa anh đào và vào mùa thu.,0.99919687,
en: A great place for phototaking and spending half a day here just soaking in the atmosephere and culture.,vi: Một nơi tuyệt vời để chụp ảnh và dành nửa ngày ở đây chỉ để ngâm mình trong khí quyển và văn hoá.,0.9991979599,
"en: Went here to see the palace and while it felt a little ""barren"" the architecture was why I enjoyed it.","vi: Tôi tới đây để xem cung điện và trong khi nó có vẻ ""cằn cỗi"" thì kiến trúc là lý do tôi thích nó.",0.9991989817,
"en: An UNESCO World Heritage Site, built during the Joseon Dynasty in 1405, Changdeokgung Palace is both a highlight of Seoul and a must on any history lovers itinerary.","vi: Là một di sản thế giới được UNESCO công nhận, được xây dựng dưới thời nhà Triều Tiên năm 1405, Cung điện Changdeokgung là điểm nhấn của Seoul và là một điều bắt buộc trong hành trình của bất kỳ người yêu lịch sử nào.",0.9991992542,
"en: The buildings themselves have been very nicely restored, however, and the grounds are impressive.","vi: Tuy nhiên, các tòa nhà đã được khôi phục rất đẹp, và sân vườn rất ấn tượng.",0.9992010934,
en: This palace was modified in the the 1920s by the King to include electricity and our guide showed us ramps that the King had built to accommodate his car and the Queen's car.,vi: Cung điện này được sửa đổi vào những năm 1920 bởi nhà vua để có điện và hướng dẫn viên của chúng tôi chỉ cho chúng tôi những đường dốc mà nhà vua đã xây dựng để chứa xe của ông và xe của Nữ hoàng.,0.9992017746,
"en: The optional ""Secret Garden"" tour is also exceptional, but can only be seen by joining in one of the provided tours.","vi: Chuyến tham quan ""Secret Garden"" tuỳ chọn cũng rất đặc biệt, nhưng chỉ có thể được nhìn thấy bằng cách tham gia một trong những tour du lịch được cung cấp.",0.9992019108,
"en: Nevertheless, it's a clean, spacious and well maintained.","vi: Tuy nhiên, nó sạch sẽ, rộng rãi và được bảo trì tốt.",0.9992028645,
en: It is huge and a lot of walking is involved.,vi: Nó rất lớn và phải đi bộ rất nhiều.,0.9992030689,
en: Did I mention the secret garden?,vi: Tôi đã nói về khu vườn bí mật chưa nhỉ?,0.9992037501,
en: This was a nice contrast to the forbidden city in Beijing.,vi: Đây là một sự tương phản đẹp với thành phố cấm ở Bắc Kinh.,0.999204295,
en: No crowds.,vi: Không có đám đông.,0.9992044313,
en: It can get a little crowded so a morning visit may be a better option than afternoon (opens at 0900 daily).,vi: Nơi đây có thể hơi đông người nên bạn nên đến vào buổi sáng thay vì buổi chiều (mở cửa lúc 9 giờ sáng mỗi ngày).,0.9992054531,
en: We liked visiting this palace and specially to see the heating system to keep the rooms warm during winter.,vi: Chúng tôi thích đến thăm cung điện này và đặc biệt là xem hệ thống sưởi ấm để giữ cho các phòng ấm áp trong mùa đông.,0.9992063386,
en: You must take a guide to understand .one of the top tourist place.,vi: Anh phải có một hướng dẫn viên để hiểu một trong những nơi du lịch hàng đầu.,0.9992063386,
en: To think South Korea is not huge.,vi: Nghĩ rằng Hàn Quốc không phải là lớn.,0.9992074966,
"en: If you’re looking for a little history with beautiful scenery where kids can run around, this place is for you.","vi: Nếu anh muốn tìm hiểu chút lịch sử với phong cảnh đẹp để trẻ con có thể chạy nhảy, thì nơi này là dành cho anh.",0.9992080416,
en: and there quite few hills.,vi: và có khá ít đồi.,0.9992092678,
en: I found that the other palaces are just as interesting if not more--but the Secret Garden (which is an extra admission) is the highlight of this place.,vi: Tôi thấy rằng các cung điện khác cũng thú vị nếu không muốn nói là hơn-nhưng Khu vườn bí mật (đó là một thêm vào) là điểm nổi bật của nơi này.,0.9992092678,
"en: This palace is initially built to house the ladies of the palace,the ladies in waiting etc.ut had lovely corridors leading from one section to another.","vi: Cung điện này ban đầu được xây dựng để chứa các nữ hoàng của cung điện, các nữ hoàng đang chờ đợi, v.v. nhưng có những hành lang đáng yêu dẫn từ khu vực này sang khu vực khác.",0.9992121969,
"en: This was because we had a very patient and knowledgeable tour guide, who share a lot of interesting history about each section / building in the garden, with the group.","vi: Đó là bởi vì chúng tôi có một hướng dẫn viên du lịch rất kiên nhẫn và hiểu biết, người chia sẻ rất nhiều câu chuyện thú vị về từng khu vực / toà nhà trong khu vườn với nhóm.",0.9992121969,
"en: Traditional, well preserved, very clean and obviously well looked after.","vi: Truyền thống, được bảo quản tốt, rất sạch sẽ và rõ ràng là được chăm sóc tốt.",0.9992135593,
en: The tour of the Secret Gardens was nice but a bit long.,vi: Chuyến tham quan Khu vườn bí mật tuy đẹp nhưng hơi dài.,0.999215671,
en: Another jewel in Korea's crown of superb historical sites.,vi: Một viên ngọc khác trên vương miện của các di tích lịch sử tuyệt vời của Hàn Quốc.,0.9992160797,
en: I have visited Gyeongbokgung Palace during my first trip to Korea in 2012.,vi: Tôi đã đến thăm Cung điện Gyeongbokgung trong chuyến đi đầu tiên của tôi đến Hàn Quốc vào năm 2012.,0.9992196901,
en: Have a local find put for you!,vi: Hãy tìm kiếm ở địa phương!,0.9992199625,
en: I can imagine that at spring this would be an even greater time to come when the Secret Garden and flora and fauna are in full bloom.,vi: Tôi có thể tưởng tượng rằng vào mùa xuân này sẽ là khoảng thời gian còn tuyệt vời hơn nữa khi Khu vườn bí mật và hệ động thực vật nở rộ.,0.9992203031,
"en: We did pay for a guided tour of the Secret Garden, really not a greatly rewarding experience ( even if you could understand the guide's English ) but you're not allowed to go around except on a tour?","vi: Chúng ta đã trả tiền cho một chuyến tham quan có hướng dẫn viên của Khu vườn bí mật, thực sự không phải là một trải nghiệm đáng giá lắm (ngay cả khi bạn có thể hiểu tiếng Anh của hướng dẫn viên ), nhưng bạn không được phép đi vòng quanh ngoại trừ trong một chuyến tham quan?",0.99922078,
en: You feel like you're not in downtown Seoul as you walk around the palace and it's grounds.,vi: Bạn cảm thấy như bạn không ở trung tâm Seoul khi bạn đi xung quanh cung điện và các khu đất của nó.,0.999221938,
"en: If you can spare the 1.5 hrs for a Secret Garden tour, the other tourists say this is well worth it.","vi: Nếu bạn có thể dành ra 1.5 giờ cho một tour Secret Garden, các du khách khác nói rằng điều này rất đáng giá.",0.9992228236,
"en: Lovely palace, great pic opprtunities.","vi: Cung điện đáng yêu, cộng đồng ảnh hưởng tuyệt vời.",0.9992237772,
en: If you're short on time maybe skip this one but it was something my son and I enjoyed.,"vi: Nếu anh không có thời gian, có thể bỏ qua chuyện này nhưng đó là điều mà tôi và con trai tôi rất thích.",0.9992255483,
"en: The palace is a small one surrounded by trees, located behind Changgyeonggung palace.","vi: Cung điện này là một cung điện nhỏ được bao quanh bởi cây cối, nằm phía sau cung điện Changgyeonggung.",0.9992258208,
en: I was very pleasantly surprised to visit this beautiful palace and to not have to share it with throngs of other people as I would have had to in the main palace a short distance away.,vi: Tôi rất ngạc nhiên khi được đến thăm cung điện xinh đẹp này và không phải chia sẻ nó với đám đông người khác như tôi đã phải ở trong cung điện chính cách đó một quãng ngắn.,0.9992258208,
en: This palace occupies a large tract of land like all palaces of importance should.,vi: Cung điện này chiếm một vùng đất rộng lớn như tất cả các cung điện quan trọng nên có.,0.9992267064,
"en: After a while, they all do end up looking similar.","vi: Sau một thời gian, tất cả đều trông giống nhau.",0.9992268426,
"en: Well worth a visit as are the
Grounds.",vi: Cũng đáng ghé thăm như Khu đất.,0.9992273876,
"en: Understandably, you can't enter the rooms and could only look from the sides.","vi: Dễ hiểu là, bạn không thể vào phòng và chỉ có thể nhìn từ bên cạnh.",0.9992275919,
"en: We visited Changdeokgung Palace on a whim as it was nearby our guesthouse, and we also woke up a bit late and missed the changing of guards at Gyeongbokgung.","vi: Chúng tôi đến thăm Cung điện Changdeokgung một cách bất chợt vì nó gần nhà khách của chúng tôi, và chúng tôi cũng thức dậy hơi muộn và bỏ lỡ việc thay đổi lính gác tại Gyeongbokgung.",0.99922875,
en: There were so many school kids there.,vi: Có rất nhiều học sinh ở đó.,0.999229363,
en: There are also limited night tours with cultural events.,vi: Ngoài ra còn có các tour du lịch ban đêm giới hạn với các sự kiện văn hoá.,0.999231611,
"en: They also sell a combined ticket palace and secret garden, but the garden is only available with a tour (english 10:30, 90 min).","vi: Họ cũng bán một cung điện vé kết hợp và khu vườn bí mật, nhưng khu vườn chỉ có sẵn với một tour du lịch (tiếng Anh 10:3 0, 90 phút).",0.9992330415,
"en: The buildings aren't amazing, not as ""grand"".","vi: Những toà nhà không tuyệt vời, không ""lớn"".",0.9992332458,
"en: you dont really need a guide, but there are some tours if you wish - just take note of the times in advance as they are not that frequent.","vi: Bạn không thực sự cần hướng dẫn viên, nhưng có một số tour du lịch nếu bạn muốn - chỉ cần lưu ý trước thời gian vì chúng không thường xuyên.",0.9992337227,
en: And there were some uphill and downhill that we need to climb.,vi: Và có một số đồi dốc mà chúng tôi cần phải leo lên.,0.9992355619,
en: Changdeokgung Palace is huge.,vi: Cung điện Changdeokgung rất lớn.,0.9992358344,
en: The secret garden is the another place that you must have to see.,vi: Khu vườn bí mật là một nơi khác mà bạn phải nhìn thấy.,0.9992366518,
en: Must see at least one of the palaces when visiting Seoul.,vi: Phải thấy ít nhất một trong những cung điện khi đến thăm Seoul.,0.9992367199,
en: The palace buildings were colorful; the gardens beautiful.,vi: Các tòa nhà cung điện đầy màu sắc; các khu vườn rất đẹp.,0.9992374011,
en: Very cultural place to visit and envision how it was during the era of dynasties.,vi: Một nơi rất văn hoá để tham quan và hình dung nó như thế nào trong thời đại của các triều đại.,0.9992376736,
"en: I have been inside the Deoksugung Palace which is closest to the town center, Changdeokgung is much bigger and with an English tourist guide (scheduled), I had a better appreciation of the history of the palace i.e the history of rooms, space, engravings etc.","vi: Tôi đã ở bên trong cung điện Deoksugung gần trung tâm thị trấn nhất, Changdeokgung lớn hơn nhiều và với một hướng dẫn viên du lịch người Anh (theo lịch trình), tôi đã đánh giá tốt hơn về lịch sử của cung điện, tức là lịch sử của các phòng, không gian, các bản khắc, v.v.",0.9992384229,
en: Recommended tour even in Winter.,vi: Một chuyến đi được đề nghị ngay cả trong mùa đông.,0.999239581,
en: We went to see the secret garden English tour which took about 90 minuets.,vi: Chúng tôi đã đi xem tour du lịch bí mật của Anh trong vườn mất khoảng 90 min.,0.9992397853,
en: I was very happy I did.,vi: Tôi rất vui vì đã làm được.,0.9992403984,
en: Will do this trip again.,vi: Sẽ làm cho chuyến đi này một lần nữa.,0.999241284,
en: the design of changdeokgung palace is a bit different compare to gyeongbukgung but the color of the building are almost same.,vi: Thiết kế của cung điện changdeokgung hơi khác so với gyeongbukgung nhưng màu sắc của toà nhà gần như giống nhau.,0.9992413521,
